-40.67670, 5.13866, 12.62500
-40.75240, 4.49911, 12.62500
-39.82248, 3.76433, 12.62500
-40.87361, 3.21682, 12.62500
-38.92304, 2.44883, 12.62500
-31.96448, 1.50740, 12.62500
-33.98322, 1.06797, 12.62500
-30.99618, 0.48692, 12.62500
-32.00000, 0.00000, 12.62500
-34.99568, -0.54975, 12.62500
-36.98174, -1.16220, 12.62500
-35.96004, -1.69583, 12.62500
-34.93094, -2.19767, 12.62500
-34.89211, -2.74607, 12.62500
-34.84467, -3.29379, 12.62500
-34.78863, -3.84070, 12.62500
-39.68459, -5.01333, 12.62500
-41.58099, -5.91786, 12.62500
-41.48291, -6.57025, 12.62500
-31.52350, -5.50173, 12.62500
-37.32692, -7.12049, 12.62500
-40.14814, -8.31428, 12.62500
-38.06075, -8.50759, 12.62500
-36.95006, -8.87092, 12.62500
-37.77474, -9.69890, 12.62500
-39.54685, -10.81880, 12.62500
-42.25292, -12.27561, 12.62500
-32.49696, -9.99737, 12.62500
-38.04226, -12.36068, 12.62500
-36.89733, -12.63278, 12.62500
-39.51699, -14.22699, 12.62500
-41.15954, -15.55289, 12.62500
-41.83994, -16.56561, 12.62500
-42.49846, -17.60344, 12.62500
-41.29896, -17.87165, 12.62500
-40.10174, -18.10663, 12.62500
-39.81239, -18.73429, 12.62500
-37.71716, -18.47745, 12.62500
-35.64026, -18.15962, 12.62500
-32.69933, -17.31340, 12.62500
-30.67073, -16.86138, 12.62500
-30.40210, -17.34105, 12.62500
-29.26523, -17.30741, 12.62500
-34.10561, -20.89994, 12.62500
-32.92879, -20.89724, 12.62500
-30.92487, -20.31385, 12.62500
-28.94782, -19.67292, 12.62500
-29.45339, -20.70019, 12.62500
-28.31559, -20.57248, 12.62500
-31.98739, -24.01681, 12.62500
-37.13728, -28.80663, 12.62500
-34.33894, -27.51068, 12.62500
-33.90258, -28.04666, 12.62500
-30.41624, -25.97792, 12.62500
-30.00445, -26.45247, 12.62500
-30.32487, -27.59351, 12.62500
-30.61668, -28.75098, 12.62500
-27.28880, -26.44469, 12.62500
-26.16295, -26.16295, 12.62500
-26.44469, -27.28880, 12.62500
-27.38188, -29.15875, 12.62500
-26.24749, -28.84561, 12.62500
-27.77509, -31.50467, 12.62500
-25.97792, -30.41624, 12.62500
-26.13439, -31.59104, 12.62500
-25.00970, -31.21722, 12.62500
-25.12919, -32.39635, 12.62500
-23.41639, -31.18770, 12.62500
-25.27477, -34.78773, 12.62500
-23.57522, -33.54414, 12.62500
-21.92125, -32.25614, 12.62500
-23.05896, -35.10391, 12.62500
-23.04055, -36.30610, 12.62500
-21.94494, -35.81089, 12.62500
-21.88878, -37.01190, 12.62500
-21.80018, -38.21979, 12.62500
-21.19716, -38.55749, 12.62500
-20.12098, -38.00192, 12.62500
-19.97558, -39.20429, 12.62500
-19.79727, -40.41124, 12.62500
-18.30851, -38.90756, 12.62500
-18.10663, -40.10174, 12.62500
-17.87165, -41.29896, 12.62500
-17.60344, -42.49846, 12.62500
-16.19748, -40.91016, 12.62500
-15.55289, -41.15954, 12.62500
-14.56573, -40.45787, 12.62500
-14.25236, -41.62776, 12.62500
-14.21478, -43.74860, 12.62500
-12.93778, -42.05489, 12.62500
-12.83359, -44.17351, 12.62500
-11.61042, -42.44053, 12.62500
-10.94235, -42.61766, 12.62500
-10.73849, -44.72902, 12.62500
-10.03459, -44.89217, 12.62500
-9.32823, -45.04425, 12.62500
-8.61953, -45.18522, 12.62500
-7.56488, -43.34481, 12.62500
-7.19599, -45.43366, 12.62500
-6.34056, -44.55106, 12.62500
-6.26667, -49.60573, 12.62500
-5.15750, -46.71617, 12.62500
-4.42309, -46.79141, 12.62500
-3.68758, -46.85511, 12.62500
-2.82558, -44.91120, 12.62500
-2.21401, -46.94782, 12.62500
-1.35065, -42.97878, 12.62500
-0.72253, -45.99433, 12.62500
-0.00000, -43.00000, 12.62500
0.75395, -47.99408, 12.62500
1.47630, -46.97681, 12.62500
2.40244, -50.94338, 12.62500
2.88837, -45.90923, 12.62500
3.60912, -45.85820, 12.62500
4.51719, -47.78697, 12.62500
5.48670, -49.69805, 12.62500
6.01601, -47.62150, 12.62500
6.62236, -46.53111, 12.62500
7.19599, -45.43366, 12.62500
7.90873, -45.31503, 12.62500
7.49524, -39.29149, 12.62500
6.89478, -33.29357, 12.62500
6.76244, -30.25342, 12.62500
7.47025, -31.11584, 12.62500
7.21200, -28.08891, 12.62500
7.65231, -27.97217, 12.62500
8.36974, -28.80881, 12.62500
9.40929, -30.58538, 12.62500
12.36068, -38.04226, 12.62500
12.63278, -36.89733, 12.62500
13.88825, -38.57611, 12.62500
14.84595, -39.28865, 12.62500
16.93373, -42.76972, 12.62500
16.83807, -40.65070, 12.62500
19.06309, -44.05222, 12.62500
20.16419, -44.65876, 12.62500
20.43742, -43.43169, 12.62500
21.11708, -43.10532, 12.62500
22.24553, -43.65932, 12.62500
21.99270, -41.53699, 12.62500
21.67891, -39.43381, 12.62500
21.80019, -38.21978, 12.62500
21.88878, -37.01190, 12.62500
21.94494, -35.81089, 12.62500
21.96889, -34.61745, 12.62500
20.31384, -30.92488, 12.62500
21.35918, -31.42906, 12.62500
21.27520, -30.27154, 12.62500
21.16027, -29.12461, 12.62500
25.21765, -33.58676, 12.62500
24.51628, -31.60621, 12.62500
28.76117, -35.89979, 12.62500
32.50863, -39.29617, 12.62500
31.82295, -37.25989, 12.62500
31.74297, -36.00533, 12.62500
32.30459, -35.50230, 12.62500
30.80463, -32.80358, 12.62500
31.31608, -32.31568, 12.62500
31.11270, -31.11270, 12.62500
33.03381, -32.01199, 12.62500
32.80358, -30.80463, 12.62500
31.80414, -28.93953, 12.62500
29.25433, -25.79116, 12.62500
28.89543, -24.67903, 12.62500
30.05001, -24.85954, 12.62500
33.55850, -26.88544, 12.62500
37.13729, -28.80662, 12.62500
35.98581, -27.01891, 12.62500
38.02380, -27.62591, 12.62500
37.63488, -26.45025, 12.62500
39.69986, -26.98001, 12.62500
37.61134, -24.70602, 12.62500
40.52774, -25.71968, 12.62500
40.07409, -24.55743, 12.62500
40.45487, -23.92495, 12.62500
41.69431, -23.78202, 12.62500
42.93903, -23.60592, 12.62500
41.53699, -21.99270, 12.62500
42.76831, -21.79154, 12.62500
42.20729, -20.67715, 12.62500
43.43169, -20.43742, 12.62500
41.92455, -18.92965, 12.62500
44.96998, -19.46024, 12.62500
45.27010, -18.75149, 12.62500
40.91016, -16.19748, 12.62500
44.90131, -16.96680, 12.62500
